"","Features","L1","varL1","L2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2","Prediction"
"123","NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta","63.028956697968","1703.53474306239","74.3923577856502","4","2","7","7","-33.3756867741203","-21.0142234437864","157.616249986144"
"124","NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta","57.2442046563857","1532.68685607862","68.424132571393","5","3","8","7","-22.9733722191819","-15.6013559508788","187.276577491067"
"125","NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log","47.4489688691831","1425.85496385458","59.6526475826129","7","5","8","8","-7.43084623427325","-3.89615983199753","202.171425861933"
"126","NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta","62.0927675871776","1589.06740228594","72.8845450380076","4","2","7","7","-34.6887749187292","-23.331399340223","163.312878633536"
"127","NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log","54.938234060003","1526.01651749531","66.460951211989","5","3","8","7","-21.2581347283272","-16.1030476938563","184.79417556967"
"128","NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta","63.4242144379603","1712.84111808308","74.784592900645","4","2","7","7","-34.8623499595279","-22.5338876802673","155.452586298649"
"129","NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumTweets_Week1_Log+NumDistinctTweets_Week1_Log+NumTweets_Week2_Log+NumDistinctTweets_Week2_Log","51.8779031640078","1256.21180604276","61.990679344291","5","4","7","7","-20.1227155009419","-16.6326228563014","204.619219006281"
"130","NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumDistinctTweets_Week2_LogDelta","62.2741555991322","1509.73819311722","72.5396245689833","4","2","7","7","-38.2138665653444","-25.624805168111","161.513443635176"
"131","NumDistinctUsers_Month1_Log","53.744314485781","1479.93460539777","65.15411008648","5","3","8","7","-18.4574295536891","-10.731541689765","187.877322016276"
"132","NumDistinctUsers_Month1_LogDelta","62.9977111288363","1624.28888762365","73.875862687308","4","2","7","7","-34.2589379331209","-23.4696024174511","161.281442257265"
"133","NumDistinctUsers_Month1_Log+NumDistinctUsers_Month1_LogDelta","54.4187673341002","1481.02693381472","65.7191772683318","5","3","8","7","-3.7927050068653","21.9469977415033","188.934653787361"
"134","NumDistinctUsers_Month2_Log","57.152790553296","1624.99289957554","68.9638912231599","4","2","7","7","-8.24864905576493","19.8752864062027","171.538358335155"
"135","NumDistinctUsers_Month2_LogDelta","62.1381841156339","1757.44413630321","73.9739439496527","4","2","7","7","-32.5221467256238","-20.9148211369216","158.527053948827"
"136","NumDistinctUsers_Month2_Log+NumDistinctUsers_Month2_LogDelta","53.6721707938296","1564.12831602111","65.6847486667037","5","3","8","7","-18.8840069926463","-11.6297774130656","184.501691218701"
"137","NumDistinctUsers_Month1_Log+NumDistinctUsers_Month2_Log","54.6220588302867","1485.94691065826","65.9218272827448","5","3","8","7","19.615064310133","71.3364226872418","189.236510231948"
"138","NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Month2_LogDelta","62.3358756062724","1705.49141423881","73.8182126396973","4","2","7","7","-33.3355357762866","-22.1294891323815","162.000942858067"
"139","NumDistinctUsers_Month1_Log+NumDistinctUsers_Month2_Log+NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Month2_LogDelta","57.5344728091257","1855.57334209178","70.7895316531676","4","3","7","7","23.0664278985821","74.7616820621146","196.794547654456"
"140","NumDistinctUsers_Week1_Log","60.4931269994747","1625.26310348412","71.7582254915887","4","2","7","7","-29.4847157117252","-18.0861115278946","168.743222818282"
"141","NumDistinctUsers_Week1_LogDelta","62.9110682168179","1698.13930761007","74.2592095488747","4","2","7","7","-33.2296933856836","-22.1773808928178","157.071655383783"
"142","NumDistinctUsers_Week1_Log+NumDistinctUsers_Week1_LogDelta","61.4888454864488","1614.85509616949","72.5338676578862","4","2","7","7","-31.5188564908947","-21.5750623974124","168.757179950201"
"143","NumDistinctUsers_Month1_Log+NumDistinctUsers_Week1_Log","51.0070902769353","1425.3900102801","62.5166439273803","7","3","8","7","-17.0500337094181","-16.2581103198107","187.589329581414"
"144","NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Week1_LogDelta","63.1966364667626","1555.40888391152","73.6179756420335","4","2","7","7","-35.3472488056132","-24.7079395678275","162.333226690347"
"145","NumDistinctUsers_Month1_Log+NumDistinctUsers_Week1_Log+NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Week1_LogDelta","51.0068474389319","1322.02554250082","61.7539896116105","5","4","8","7","391.881364419677","839.742216758289","197.503619508794"
"146","NumDistinctUsers_Month2_Log+NumDistinctUsers_Week1_Log","57.1362460724734","1617.06685922544","68.8974738497541","4","2","7","7","-9.39237455421327","17.4834628267083","173.565290452038"
"147","NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week1_LogDelta","62.0265500213878","1781.07800351897","74.026669141025","4","2","7","7","-32.3290645102806","-20.666057498969","157.502814896419"
"148","NumDistinctUsers_Month2_Log+NumDistinctUsers_Week1_Log+NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week1_LogDelta","53.7355430723157","1548.7193806269","65.6290181361722","5","3","8","7","-18.6224156197107","-14.7316164114517","182.02850301754"
"149","NumDistinctUsers_Month1_Log+NumDistinctUsers_Month2_Log+NumDistinctUsers_Week1_Log","53.21307640764","1274.83959936804","63.2474067994309","5","4","8","7","-18.1019407308977","-14.0113493182009","196.609309261111"
"150","NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week1_LogDelta","61.9948280815101","1611.89759526166","72.9447153981185","4","3","7","7","-35.3237663712146","-23.9882827331498","165.496707432796"
"151","NumDistinctUsers_Month1_Log+NumDistinctUsers_Month2_Log+NumDistinctUsers_Week1_Log+NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week1_LogDelta","56.0575614214872","1693.0327348782","68.5156687638832","4","5","7","7","-16.3258965278887","-15.8691019279568","202.929225803623"
"152","NumDistinctUsers_Week2_Log","58.6434877288963","1590.23773117386","69.9769717353638","4","2","7","7","-21.3326185272779","-3.17179625198306","173.869680050316"
"153","NumDistinctUsers_Week2_LogDelta","63.0559805203792","1689.14903386759","74.3265988308698","4","2","7","7","-33.1183207373777","-21.4535470608561","156.553466460745"
"154","NumDistinctUsers_Week2_Log+NumDistinctUsers_Week2_LogDelta","58.9903598175546","1581.19950795077","70.208941266001","4","2","7","7","-24.2069204849771","-9.3168422604432","174.182833719314"
"155","NumDistinctUsers_Month1_Log+NumDistinctUsers_Week2_Log","48.2545515324243","1510.95025776258","60.9388175129593","7","4","8","7","-10.4470529015755","-8.31570475231438","193.062661879587"
"156","NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Week2_LogDelta","62.5810336074741","1522.24209043027","72.8819205995164","4","2","7","7","-35.106714195957","-26.6043259835569","167.369175468736"
"157","NumDistinctUsers_Month1_Log+NumDistinctUsers_Week2_Log+NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Week2_LogDelta","46.6897876846232","1346.99874714873","58.4353071831422","6","4","8","7","-4.37242556640531","1.33950724840611","207.768473982756"
"158","NumDistinctUsers_Month2_Log+NumDistinctUsers_Week2_Log","56.7765729043376","1599.68053604606","68.4832319292135","4","2","7","7","25.1928244890495","89.89356810297","176.107587697744"
"159","NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week2_LogDelta","62.0396869851901","1787.35134157747","74.076502061493","4","2","7","7","-32.3755701259669","-21.2004356105227","157.993812618128"
"160","NumDistinctUsers_Month2_Log+NumDistinctUsers_Week2_Log+NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week2_LogDelta","53.6064549747403","1530.85802503896","65.3983068428475","5","3","8","7","-20.7122213966219","-16.9775899551829","183.309972491517"
"161","NumDistinctUsers_Month1_Log+NumDistinctUsers_Month2_Log+NumDistinctUsers_Week2_Log","47.8124906503056","1335.66096582671","59.2485455308965","6","4","8","7","0.00547583389278683","10.0191156762306","209.649740520514"
"162","NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week2_LogDelta","60.8336312378511","1632.02516406187","72.088513347409","4","2","7","7","-33.7650659793245","-26.0550121293145","173.306705045859"
"163","NumDistinctUsers_Month1_Log+NumDistinctUsers_Month2_Log+NumDistinctUsers_Week2_Log+NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week2_LogDelta","52.1249865884804","1835.63306733249","66.3300676307815","5","6","7","8","-12.1319123071045","-16.2277465978705","213.918042866825"
"164","NumDistinctUsers_Week1_Log+NumDistinctUsers_Week2_Log","58.7765169476003","1443.41417492926","69.1216941693661","4","2","7","7","-25.4790015028196","-12.6434374075161","171.612835147616"
"165","NumDistinctUsers_Week1_LogDelta+NumDistinctUsers_Week2_LogDelta","62.9919344855598","1723.11463851746","74.4815786769279","4","2","7","7","-33.0434695570845","-22.446724520277","157.078885947438"
"166","NumDistinctUsers_Week1_Log+NumDistinctUsers_Week2_Log+NumDistinctUsers_Week1_LogDelta+NumDistinctUsers_Week2_LogDelta","58.2713963341382","1509.22753369639","69.1304144590877","5","2","8","7","-4.39855929644388","20.3807743312568","177.886095872817"
"167","NumDistinctUsers_Month1_Log+NumDistinctUsers_Week1_Log+NumDistinctUsers_Week2_Log","49.4363015172743","1475.33596721702","61.614439955169","7","3","8","7","-13.7042826417747","-14.0233668134122","191.495766602316"
"168","NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumDistinctUsers_Week2_LogDelta","62.3050458678786","1569.37999072038","72.9418745675313","4","2","7","7","-34.2987215168798","-27.0307555333628","169.124787441475"
"169","NumDistinctUsers_Month1_Log+NumDistinctUsers_Week1_Log+NumDistinctUsers_Week2_Log+NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Week1_LogDelta+NumDistinctUsers_Week2_LogDelta","50.1617403901181","1238.92678248249","60.4308123634615","6","4","8","7","-14.9912317124958","-20.3000688028174","208.717197799356"
"170","NumDistinctUsers_Month2_Log+NumDistinctUsers_Week1_Log+NumDistinctUsers_Week2_Log","59.7636059210411","1452.68275346982","70.0236706409542","4","2","7","7","-15.0155490935813","9.60789904263384","171.907237445759"
"171","NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week1_LogDelta+NumDistinctUsers_Week2_LogDelta","62.2841620399475","1781.37915596454","74.2445131574444","4","2","7","7","-31.8099179292587","-19.1035764981603","157.113027000396"
"172","NumDistinctUsers_Month2_Log+NumDistinctUsers_Week1_Log+NumDistinctUsers_Week2_Log+NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week1_LogDelta+NumDistinctUsers_Week2_LogDelta","57.5038901352576","1469.52409958757","68.2184809171462","5","3","8","7","-15.1406989091334","-2.16485967256083","182.612580993968"
"173","NumDistinctUsers_Month1_Log+NumDistinctUsers_Month2_Log+NumDistinctUsers_Week1_Log+NumDistinctUsers_Week2_Log","49.7619665895933","1301.80612838645","60.5770220728788","6","4","8","7","-14.537446100798","-15.3764656610754","206.13926083664"
"174","NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week1_LogDelta+NumDistinctUsers_Week2_LogDelta","61.0460446937832","1629.09862401261","72.2492905024006","4","3","7","7","-34.0685831233833","-26.0421015668041","172.583399045691"
"175","NumDistinctUsers_Month1_Log+NumDistinctUsers_Month2_Log+NumDistinctUsers_Week1_Log+NumDistinctUsers_Week2_Log+NumDistinctUsers_Month1_LogDelta+NumDistinctUsers_Month2_LogDelta+NumDistinctUsers_Week1_LogDelta+NumDistinctUsers_Week2_LogDelta","54.0362135820255","1653.47904747964","66.6003115994109","4","4","7","7","-6.58909821109839","-18.2688464093202","214.551814676562"
"176","NumTweets_Month1_Log+NumDistinctUsers_Month1_Log","50.9328801983403","1443.36936161475","62.5879131045178","7","4","8","7","-18.7687644069917","-17.87121236012","196.637672482029"
"177","NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta","62.8925429165635","1637.60530969193","73.8688713536543","4","2","7","7","-34.1717193321212","-23.3489459619394","160.941894419465"
"178","NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta","50.7204283019387","1457.68741245944","62.5201992043633","7","4","8","7","-18.6655452575113","-17.4862537562546","197.753482228789"
"179","NumTweets_Month2_Log+NumDistinctUsers_Month2_Log","53.2959383605446","1579.13851208249","65.4828273809751","6","3","8","7","-20.3187671381918","-17.4329667711745","179.616449483413"
"180","NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta","61.8820834275396","1760.80132190461","73.779808401388","4","2","7","7","-31.7773011506205","-19.8220686695136","160.227130606376"
"181","NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta","48.141446628114","1531.92182548992","61.0070533365882","6","5","8","7","-12.2996869451236","-11.9012798915351","200.059193922626"
"182","NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Month2_Log+NumDistinctUsers_Month2_Log","50.8706061422322","1456.170685244","62.6309962991045","7","4","8","7","-18.8524828777087","-17.490155648837","198.048615115489"
"183","NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta","61.577265480596","1757.08690126116","73.5011742551814","4","2","7","7","-31.862886869071","-20.0469140291963","163.037359829817"
"184","NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta","55.414841665413","1921.26449663477","69.5123283937317","5","5","7","7","-16.3336764999525","-22.8885957766256","214.244785160422"
"185","NumTweets_Week1_Log+NumDistinctUsers_Week1_Log","61.2685155150252","1604.64542574959","72.2824734428663","4","2","7","7","-31.1639984905452","-21.1340893855269","169.664245334747"
"186","NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta","62.5327211659547","1766.41135865553","74.3609550000532","4","2","7","7","-32.6433709552419","-21.0870073493498","155.305721660648"
"187","NumTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta","60.1067687449847","1649.17262015534","71.5860685988468","4","2","7","7","-29.0434226968606","-18.4312944370231","171.136353740198"
"188","NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log","47.8356343535767","1478.99127655966","60.3654695792397","7","5","8","7","44.8061464893818","95.1540481659009","195.787980477791"
"189","NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta","62.9242533781343","1621.45022239214","73.7956030785153","4","2","7","7","-34.9640673956332","-24.2145034636463","160.416986594663"
"190","NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta","47.1081329360238","1359.26495724106","58.8656866620025","7","6","8","8","-11.303783285114","-15.6380596656683","205.055609710048"
"191","NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log","53.118446106386","1622.89503939342","65.6446730730504","6","3","8","7","-20.2099952842967","-17.3899471681464","178.756662569822"
"192","NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta","61.4392243669061","1854.28686900842","73.9901429520497","4","2","7","7","-30.9352231965305","-18.2491081501329","156.834019176786"
"193","NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta","47.7593251033233","1582.00475509244","61.0829285465778","7","5","8","7","-11.0539185151746","-17.2667793429824","194.741404859654"
"194","NumTweets_Month1_Log+NumDistinctUsers_Month1_Log+NumTweets_Month2_Log+NumDistinctUsers_Month2_Log+NumTweets_Week1_Log+NumDistinctUsers_Week1_Log","47.6127967183426","1412.71706569316","59.682233997181","7","5","8","7","-4.22706541331932","3.12511290173231","204.413454110434"
"195","NumTweets_Month1_LogDelta+NumDistinctUsers_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctUsers_Month2_LogDelta+NumTweets_Week1_LogDelta+NumDistinctUsers_Week1_LogDelta","61.2270591195247","1686.47030330139","72.764578469097","4","2","7","7","-34.5598770392751","-23.1681404077532","164.473852195807"
