"","Features","L1","L2","Win1","Win2","WeightedWin1","WeightedWin2","Prediction"
"164","NumTweets_Week1_Absolute+NumTweets_Week2_Absolute+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta","62.7014055069203","74.332641268189","4","2","7","7","157.111226872909"
"165","NumTweets_Week1_Log+NumTweets_Week2_Log+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta","62.146610473048","73.6762942695867","4","2","7","7","162.730212955894"
"166","NumTweets_Week1_Absolute+NumTweets_Week2_Absolute+NumTweets_Week1_Log+NumTweets_Week2_Log+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta","61.7492468258794","73.0899095888118","4","2","7","7","163.061645615176"
"167","NumTweets_Week1_Delta+NumTweets_Week2_Delta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta","62.6099555097076","74.2830324756969","4","2","7","7","158.156257498815"
"168","NumTweets_Week1_Absolute+NumTweets_Week2_Absolute+NumTweets_Week1_Delta+NumTweets_Week2_Delta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta","62.4383183255642","74.1485792212067","4","2","7","7","156.632967396418"
"169","NumTweets_Week1_Log+NumTweets_Week2_Log+NumTweets_Week1_Delta+NumTweets_Week2_Delta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta","62.1365806662584","73.6877326232086","4","2","7","7","163.356100527513"
"170","NumTweets_Week1_Absolute+NumTweets_Week2_Absolute+NumTweets_Week1_Log+NumTweets_Week2_Log+NumTweets_Week1_Delta+NumTweets_Week2_Delta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta","59.0454807148933","70.6287682555167","4","2","7","7","167.655769209684"
"171","NumTweets_Month1_Absolute+NumTweets_Week1_Absolute+NumTweets_Week2_Absolute","62.8082337010632","74.2259925014206","4","2","7","7","156.132887598544"
"172","NumTweets_Month1_Log+NumTweets_Week1_Log+NumTweets_Week2_Log","62.8082090762117","73.9175645169609","4","2","7","7","159.961310953486"
"173","NumTweets_Month1_Absolute+NumTweets_Week1_Absolute+NumTweets_Week2_Absolute+NumTweets_Month1_Log+NumTweets_Week1_Log+NumTweets_Week2_Log","52.7776249615105","65.376057528854","5","3","8","7","164.023505985086"
"174","NumTweets_Month1_Delta+NumTweets_Week1_Delta+NumTweets_Week2_Delta","62.694441746603","74.1750994200916","4","2","7","7","157.82975829485"
"175","NumTweets_Month1_Absolute+NumTweets_Week1_Absolute+NumTweets_Week2_Absolute+NumTweets_Month1_Delta+NumTweets_Week1_Delta+NumTweets_Week2_Delta","60.35439991412","71.9805460022117","4","2","7","7","171.731466380739"
"176","NumTweets_Month1_Log+NumTweets_Week1_Log+NumTweets_Week2_Log+NumTweets_Month1_Delta+NumTweets_Week1_Delta+NumTweets_Week2_Delta","64.3717042770462","75.3439495817617","4","2","7","7","159.290278664873"
"177","NumTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta","62.4704217510844","74.0791903684119","4","2","7","7","158.191041768087"
"178","NumTweets_Month1_Absolute+NumTweets_Week1_Absolute+NumTweets_Week2_Absolute+NumTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta","60.7269184177446","72.3873043734796","4","2","7","7","164.678558884955"
"179","NumTweets_Month1_Log+NumTweets_Week1_Log+NumTweets_Week2_Log+NumTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta","67.9679131133733","78.7561349767924","4","2","7","7","155.486356723783"
"180","NumTweets_Month1_Delta+NumTweets_Week1_Delta+NumTweets_Week2_Delta+NumTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta","62.1623526617983","73.7454680815741","4","2","7","7","159.244926666682"
"181","NumTweets_Month2_Absolute+NumTweets_Week1_Absolute+NumTweets_Week2_Absolute","61.4425488814744","72.9809271721361","4","2","7","7","163.594037264506"
"182","NumTweets_Month2_Log+NumTweets_Week1_Log+NumTweets_Week2_Log","61.4471010124706","72.9443697731108","4","2","7","7","161.887068834186"
"183","NumTweets_Month2_Absolute+NumTweets_Week1_Absolute+NumTweets_Week2_Absolute+NumTweets_Month2_Log+NumTweets_Week1_Log+NumTweets_Week2_Log","54.0771850813198","66.0516183806979","5","3","8","7","180.672307154532"
"184","NumTweets_Month2_Delta+NumTweets_Week1_Delta+NumTweets_Week2_Delta","62.7711288274805","74.2747869333069","4","2","7","7","157.22725344186"
"185","NumTweets_Month2_Absolute+NumTweets_Week1_Absolute+NumTweets_Week2_Absolute+NumTweets_Month2_Delta+NumTweets_Week1_Delta+NumTweets_Week2_Delta","60.6968609866447","72.3016826641649","4","2","7","7","169.411329037441"
"186","NumTweets_Month2_Log+NumTweets_Week1_Log+NumTweets_Week2_Log+NumTweets_Month2_Delta+NumTweets_Week1_Delta+NumTweets_Week2_Delta","61.8604747252926","73.3026326562132","4","2","7","7","163.205301932514"
"187","NumTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta","62.7707575480124","74.4024799842295","4","2","7","7","156.812447452645"
"188","NumTweets_Month2_Absolute+NumTweets_Week1_Absolute+NumTweets_Week2_Absolute+NumTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta","61.7911447137999","73.3992926724603","4","2","7","7","164.778136836288"
"189","NumTweets_Month2_Log+NumTweets_Week1_Log+NumTweets_Week2_Log+NumTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta","64.4348076719605","75.6486676197231","4","2","7","7","159.195993310445"
"190","NumTweets_Month2_Delta+NumTweets_Week1_Delta+NumTweets_Week2_Delta+NumTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta","62.8737596883604","74.5010449739736","4","2","7","7","156.359784390111"
"191","NumTweets_Month1_Absolute+NumTweets_Month2_Absolute+NumTweets_Week1_Absolute+NumTweets_Week2_Absolute","61.2766206321999","72.8644700589208","4","2","7","7","163.503092119723"
"192","NumTweets_Month1_Log+NumTweets_Month2_Log+NumTweets_Week1_Log+NumTweets_Week2_Log","63.2436743179831","74.2343485334246","4","2","7","7","160.386931461882"
"193","NumTweets_Month1_Absolute+NumTweets_Month2_Absolute+NumTweets_Week1_Absolute+NumTweets_Week2_Absolute+NumTweets_Month1_Log+NumTweets_Month2_Log+NumTweets_Week1_Log+NumTweets_Week2_Log","49.4129538369976","62.2215387532336","6","5","8","7","179.467847019252"
"194","NumTweets_Month1_Delta+NumTweets_Month2_Delta+NumTweets_Week1_Delta+NumTweets_Week2_Delta","62.6866102824673","74.1826133171324","4","2","7","7","157.859889858201"
"195","NumTweets_Month1_Absolute+NumTweets_Month2_Absolute+NumTweets_Week1_Absolute+NumTweets_Week2_Absolute+NumTweets_Month1_Delta+NumTweets_Month2_Delta+NumTweets_Week1_Delta+NumTweets_Week2_Delta","65.4950117406569","76.9854155055561","4","2","7","7","172.292533167047"
"196","NumTweets_Month1_Log+NumTweets_Month2_Log+NumTweets_Week1_Log+NumTweets_Week2_Log+NumTweets_Month1_Delta+NumTweets_Month2_Delta+NumTweets_Week1_Delta+NumTweets_Week2_Delta","69.6973154242649","80.3265321832543","3","2","7","7","150.992709888196"
"197","NumTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta","62.6287991472163","74.2246784721726","4","2","7","7","157.560011275263"
"198","NumTweets_Month1_Absolute+NumTweets_Month2_Absolute+NumTweets_Week1_Absolute+NumTweets_Week2_Absolute+NumTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta","60.4929777634328","71.9854109202092","4","2","7","7","169.32944639988"
"199","NumTweets_Month1_Log+NumTweets_Month2_Log+NumTweets_Week1_Log+NumTweets_Week2_Log+NumTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta","73.2306083439599","85.1904021776751","4","2","7","7","162.18213633286"
"200","NumTweets_Month1_Delta+NumTweets_Month2_Delta+NumTweets_Week1_Delta+NumTweets_Week2_Delta+NumTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumTweets_Week2_LogDelta","62.0336686979626","73.4325331322764","4","2","7","7","156.929893841503"
"201","NumDistinctTweets_Month1_Absolute","54.1006531803752","64.9410923609546","5","2","7","7","216.662425665001"
"202","NumDistinctTweets_Month1_Log","54.856267731511","66.3925498415846","4","2","7","7","184.892195228907"
"203","NumDistinctTweets_Month1_Absolute+NumDistinctTweets_Month1_Log","54.3123056909947","65.1374705242667","5","2","7","7","218.139073672219"
"204","NumDistinctTweets_Month1_Delta","61.4646702527809","72.4847977165797","4","2","7","7","174.123689693394"
"205","NumDistinctTweets_Month1_Absolute+NumDistinctTweets_Month1_Delta","54.2727668985014","65.0081067338333","5","2","7","7","218.648509877804"
"206","NumDistinctTweets_Month1_Log+NumDistinctTweets_Month1_Delta","54.7374678681506","66.0359124700511","4","2","7","7","193.387271193872"
"207","NumDistinctTweets_Month1_Absolute+NumDistinctTweets_Month1_Log+NumDistinctTweets_Month1_Delta","54.3416597791227","65.1844795930322","4","2","7","7","217.940277336961"
"208","NumDistinctTweets_Month1_LogDelta","62.1592655919351","73.4025923207067","4","2","7","7","160.452168607718"
"209","NumDistinctTweets_Month1_Absolute+NumDistinctTweets_Month1_LogDelta","54.4143709803758","65.1998342840837","5","2","7","7","215.818951073179"
"210","NumDistinctTweets_Month1_Log+NumDistinctTweets_Month1_LogDelta","55.2560121918467","66.6857088615904","4","2","7","7","185.237802311463"
"211","NumDistinctTweets_Month1_Absolute+NumDistinctTweets_Month1_Log+NumDistinctTweets_Month1_LogDelta","54.8381546277798","65.4583545826045","5","2","7","7","219.405846013661"
"212","NumDistinctTweets_Month1_Delta+NumDistinctTweets_Month1_LogDelta","61.6260547652852","72.7047307538629","4","2","7","7","171.707991009182"
"213","NumDistinctTweets_Month1_Absolute+NumDistinctTweets_Month1_Delta+NumDistinctTweets_Month1_LogDelta","54.4430969499649","65.2234132692548","5","2","7","7","216.325653527015"
"214","NumDistinctTweets_Month1_Log+NumDistinctTweets_Month1_Delta+NumDistinctTweets_Month1_LogDelta","54.6996428028419","65.986750185867","4","2","7","7","196.024491285175"
"215","NumDistinctTweets_Month1_Absolute+NumDistinctTweets_Month1_Log+NumDistinctTweets_Month1_Delta+NumDistinctTweets_Month1_LogDelta","55.1908675918625","65.653348930077","5","2","7","7","219.689686809734"
"216","NumDistinctTweets_Month2_Absolute","58.9412912408112","70.2659785070764","4","2","7","7","175.048679376533"
"217","NumDistinctTweets_Month2_Log","58.8473012216213","70.3315750881787","4","2","7","7","168.444453396576"
"218","NumDistinctTweets_Month2_Absolute+NumDistinctTweets_Month2_Log","59.3305197667886","70.4356459503861","4","2","7","7","173.964414963261"
"219","NumDistinctTweets_Month2_Delta","62.7476012706061","73.9682321029412","4","2","7","7","154.771095541485"
"220","NumDistinctTweets_Month2_Absolute+NumDistinctTweets_Month2_Delta","59.6623255727802","70.858388761681","4","2","7","7","173.235795586173"
"221","NumDistinctTweets_Month2_Log+NumDistinctTweets_Month2_Delta","59.5067574156997","70.761541682635","4","2","7","7","167.417327578454"
"222","NumDistinctTweets_Month2_Absolute+NumDistinctTweets_Month2_Log+NumDistinctTweets_Month2_Delta","59.7110587229618","70.8570082402758","4","2","7","7","170.827675328578"
"223","NumDistinctTweets_Month2_LogDelta","62.9223952668429","74.619482467928","4","2","7","7","153.722074581916"
"224","NumDistinctTweets_Month2_Absolute+NumDistinctTweets_Month2_LogDelta","57.6664642682617","69.2640044459365","4","2","7","7","179.939818026952"
"225","NumDistinctTweets_Month2_Log+NumDistinctTweets_Month2_LogDelta","57.0273086638323","69.0037652327109","4","2","7","7","172.7060704163"
"226","NumDistinctTweets_Month2_Absolute+NumDistinctTweets_Month2_Log+NumDistinctTweets_Month2_LogDelta","57.4668924599008","69.0667019247562","4","2","7","7","177.467014566295"
"227","NumDistinctTweets_Month2_Delta+NumDistinctTweets_Month2_LogDelta","62.0330092751745","73.3165657093049","4","2","7","7","156.203405785995"
"228","NumDistinctTweets_Month2_Absolute+NumDistinctTweets_Month2_Delta+NumDistinctTweets_Month2_LogDelta","58.796548049218","70.1390298776014","4","2","7","7","174.972686040007"
"229","NumDistinctTweets_Month2_Log+NumDistinctTweets_Month2_Delta+NumDistinctTweets_Month2_LogDelta","56.0386993506416","67.7905680781021","4","2","7","7","175.090469730335"
"230","NumDistinctTweets_Month2_Absolute+NumDistinctTweets_Month2_Log+NumDistinctTweets_Month2_Delta+NumDistinctTweets_Month2_LogDelta","55.7474183255259","68.0403229611263","5","3","8","7","154.735467289477"
"231","NumDistinctTweets_Month1_Absolute+NumDistinctTweets_Month2_Absolute","54.404603879494","65.1099225848476","4","2","7","7","218.732610767787"
"232","NumDistinctTweets_Month1_Log+NumDistinctTweets_Month2_Log","55.4423411184386","66.8203457475494","4","2","7","7","185.349455915761"
"233","NumDistinctTweets_Month1_Absolute+NumDistinctTweets_Month2_Absolute+NumDistinctTweets_Month1_Log+NumDistinctTweets_Month2_Log","55.3967860159755","65.8068391609423","5","2","7","7","220.290297809277"
"234","NumDistinctTweets_Month1_Delta+NumDistinctTweets_Month2_Delta","60.2269575837627","70.6747083423202","4","2","7","7","185.84804493628"
"235","NumDistinctTweets_Month1_Absolute+NumDistinctTweets_Month2_Absolute+NumDistinctTweets_Month1_Delta+NumDistinctTweets_Month2_Delta","61.5784816508605","71.4748898263566","3","2","6","7","219.851834394008"
"236","NumDistinctTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctTweets_Month1_Delta+NumDistinctTweets_Month2_Delta","55.0477986211704","65.8610590695169","4","2","7","7","200.948116419736"
"237","NumDistinctTweets_Month1_Absolute+NumDistinctTweets_Month2_Absolute+NumDistinctTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctTweets_Month1_Delta+NumDistinctTweets_Month2_Delta","63.5373145013252","74.3255620126654","3","2","6","7","210.279712338883"
"238","NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta","62.229605135676","73.6820690479663","4","2","7","7","159.846517335498"
"239","NumDistinctTweets_Month1_Absolute+NumDistinctTweets_Month2_Absolute+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta","53.3187074202129","64.340563825303","5","2","7","7","222.731267397794"
"240","NumDistinctTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta","62.1387104503145","73.4425454653188","4","2","7","7","188.075757110986"
"241","NumDistinctTweets_Month1_Absolute+NumDistinctTweets_Month2_Absolute+NumDistinctTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta","62.3045632221739","73.1971591494406","3","2","6","7","213.455800929765"
"242","NumDistinctTweets_Month1_Delta+NumDistinctTweets_Month2_Delta+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta","56.9006493116341","67.0460268674377","4","2","7","7","218.869970048925"
"243","NumDistinctTweets_Month1_Absolute+NumDistinctTweets_Month2_Absolute+NumDistinctTweets_Month1_Delta+NumDistinctTweets_Month2_Delta+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta","58.2715854038706","68.4427416924136","4","2","6","7","256.678000336872"
"244","NumDistinctTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctTweets_Month1_Delta+NumDistinctTweets_Month2_Delta+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta","56.034872956572","66.945923440372","3","2","6","7","242.572975635061"
"245","NumDistinctTweets_Month1_Absolute+NumDistinctTweets_Month2_Absolute+NumDistinctTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumDistinctTweets_Month1_Delta+NumDistinctTweets_Month2_Delta+NumDistinctTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta","55.8658972154046","68.6419926534214","4","3","7","7","222.171485532457"
"246","NumDistinctTweets_Week1_Absolute","58.4951247544997","69.7495542322122","4","2","7","7","197.452473750603"
"247","NumDistinctTweets_Week1_Log","60.3355303299057","71.7141879982664","4","2","7","7","167.592608299235"
"248","NumDistinctTweets_Week1_Absolute+NumDistinctTweets_Week1_Log","59.8151772355188","70.7584384942312","4","2","7","7","198.23832080021"
"249","NumDistinctTweets_Week1_Delta","62.715824691286","74.2245875560398","4","2","7","7","158.538083315664"
"250","NumDistinctTweets_Week1_Absolute+NumDistinctTweets_Week1_Delta","57.2180836447587","68.3219912514743","4","2","7","7","202.18167840553"
"251","NumDistinctTweets_Week1_Log+NumDistinctTweets_Week1_Delta","60.4072725553407","71.8330289190963","4","2","7","7","168.530604082843"
"252","NumDistinctTweets_Week1_Absolute+NumDistinctTweets_Week1_Log+NumDistinctTweets_Week1_Delta","59.049798228382","69.6631322142471","4","2","7","7","205.8386241646"
"253","NumDistinctTweets_Week1_LogDelta","62.7155963060535","74.2364988202594","4","2","7","7","156.14781985426"
"254","NumDistinctTweets_Week1_Absolute+NumDistinctTweets_Week1_LogDelta","58.515329470003","69.7988200173142","4","2","7","7","197.694279368917"
"255","NumDistinctTweets_Week1_Log+NumDistinctTweets_Week1_LogDelta","60.8257045427447","72.17301207028","4","2","7","7","167.753106182596"
"256","NumDistinctTweets_Week1_Absolute+NumDistinctTweets_Week1_Log+NumDistinctTweets_Week1_LogDelta","60.4264915382221","71.3636987531071","4","2","7","7","198.234067178572"
"257","NumDistinctTweets_Week1_Delta+NumDistinctTweets_Week1_LogDelta","62.688747196008","74.2237510878607","4","2","7","7","157.645708009402"
"258","NumDistinctTweets_Week1_Absolute+NumDistinctTweets_Week1_Delta+NumDistinctTweets_Week1_LogDelta","57.2217158859565","68.3486585784047","4","2","7","7","201.213012401327"
"259","NumDistinctTweets_Week1_Log+NumDistinctTweets_Week1_Delta+NumDistinctTweets_Week1_LogDelta","60.7874197184196","72.149051286992","4","2","7","7","169.422097430557"
"260","NumDistinctTweets_Week1_Absolute+NumDistinctTweets_Week1_Log+NumDistinctTweets_Week1_Delta+NumDistinctTweets_Week1_LogDelta","61.6084907834033","71.8735409027095","4","2","7","7","208.747508447217"
"261","NumDistinctTweets_Month1_Absolute+NumDistinctTweets_Week1_Absolute","52.7119314671363","63.5531437047616","5","2","7","7","213.95202507151"
"262","NumDistinctTweets_Month1_Log+NumDistinctTweets_Week1_Log","54.4298754957077","65.3088435824277","4","3","7","7","185.699565374244"
"263","NumDistinctTweets_Month1_Absolute+NumDistinctTweets_Week1_Absolute+NumDistinctTweets_Month1_Log+NumDistinctTweets_Week1_Log","54.130293515523","66.5511144175711","6","3","8","7","208.081909264724"
"264","NumDistinctTweets_Month1_Delta+NumDistinctTweets_Week1_Delta","59.8611497862526","69.4020524527283","4","2","7","7","183.821430284537"
"265","NumDistinctTweets_Month1_Absolute+NumDistinctTweets_Week1_Absolute+NumDistinctTweets_Month1_Delta+NumDistinctTweets_Week1_Delta","50.6941593777143","60.2934550000203","5","3","7","7","224.060829200328"
"266","NumDistinctTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumDistinctTweets_Month1_Delta+NumDistinctTweets_Week1_Delta","54.1624612276511","62.071604230511","4","3","7","7","218.803120763169"
