,Features,L1,L2,Win1,Win2,DirectionalWin1,DirectionalWin2,WeightedWin1,WeightedWin2,Prediction
4289,ThreeMonthBefore+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta,64.97782567,77.32594171,4,3,7,7,-40.31870171,-27.18696418,150.6033686
4290,ThreeMonthBefore+NumPopularTweets_Month1_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta,55.47909736,67.7287336,5,3,7,7,-19.80043541,-17.07686404,164.8701557
4291,ThreeMonthBefore+NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log,59.51243488,70.32322958,4,2,7,7,-29.33983445,-18.70339918,164.4313301
4292,ThreeMonthBefore+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta,67.90377519,77.65159785,4,2,7,7,-40.74600051,-29.31234516,150.296514
4293,ThreeMonthBefore+NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta,63.58504405,72.39137002,4,2,7,7,-28.3336382,-25.70960975,153.6395814
4294,ThreeMonthBefore+NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log,57.03209957,69.29314383,5,4,7,7,-27.75096302,-22.68749709,165.641341
4295,ThreeMonthBefore+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta,66.39193559,77.50229729,4,3,7,7,-40.65102577,-28.31472297,152.515759
4296,ThreeMonthBefore+NumPopularTweets_Month1_Log+NumPopularTweets_Month2_Log+NumPopularTweets_Week1_Log+NumPopularTweets_Week2_Log+NumPopularTweets_Month1_LogDelta+NumPopularTweets_Month2_LogDelta+NumPopularTweets_Week1_LogDelta+NumPopularTweets_Week2_LogDelta,65.93641592,76.92062986,3,2,7,6,-26.10011799,-34.81748837,172.8649917
4297,ThreeMonthBefore+NumTweets_Month1_Log+NumPopularTweets_Month1_Log,50.22757818,62.5138398,6,4,8,7,-18.35675997,-18.73872141,168.5670883
4298,ThreeMonthBefore+NumTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta,65.6708472,77.25011219,4,2,7,7,-40.23035833,-27.27291832,151.9489767
4299,ThreeMonthBefore+NumTweets_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta,50.17263811,61.80386341,5,5,6,7,-21.26485988,-20.61782203,175.0965758
4300,ThreeMonthBefore+NumTweets_Month2_Log+NumPopularTweets_Month2_Log,50.20416606,62.36809964,5,3,8,7,-14.99455792,-14.49962586,176.4477208
4301,ThreeMonthBefore+NumTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta,68.50706506,77.79156072,4,2,7,7,-39.50111305,-29.75921537,151.7225248
4302,ThreeMonthBefore+NumTweets_Month2_Log+NumPopularTweets_Month2_Log+NumTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta,46.03416326,62.94253111,5,3,8,6,-1.164008605,1.771890525,180.2822972
4303,ThreeMonthBefore+NumTweets_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Month2_Log+NumPopularTweets_Month2_Log,50.5405771,62.02980862,6,5,7,7,-19.60172452,-20.94750864,175.227294
4304,ThreeMonthBefore+NumTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta,67.49805276,77.77057959,4,2,7,7,-41.41614446,-29.72134299,152.698562
4305,ThreeMonthBefore+NumTweets_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Month2_Log+NumPopularTweets_Month2_Log+NumTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta,60.35120492,73.97407293,3,3,4,4,-23.70858169,-30.276103,186.8708117
4306,ThreeMonthBefore+NumTweets_Week1_Log+NumPopularTweets_Week1_Log,55.10998376,66.41522341,4,2,7,7,-15.25080076,2.358224425,157.5309008
4307,ThreeMonthBefore+NumTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta,65.87117711,76.82742723,4,2,7,7,-37.54189123,-27.39150897,156.6161162
4308,ThreeMonthBefore+NumTweets_Week1_Log+NumPopularTweets_Week1_Log+NumTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta,48.97181981,61.90567164,5,5,6,6,-0.36753213,-10.69619567,168.8854401
4309,ThreeMonthBefore+NumTweets_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Week1_Log+NumPopularTweets_Week1_Log,49.94655024,62.5219295,5,4,8,7,-15.94472246,-14.37587871,171.0046225
4310,ThreeMonthBefore+NumTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta,63.56462547,76.00620756,4,3,7,7,-37.76904824,-25.98024421,159.0578736
4311,ThreeMonthBefore+NumTweets_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Week1_Log+NumPopularTweets_Week1_Log+NumTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta,52.39956459,63.12988296,4,4,6,6,-20.1161699,-23.0418443,177.8622644
4312,ThreeMonthBefore+NumTweets_Month2_Log+NumPopularTweets_Month2_Log+NumTweets_Week1_Log+NumPopularTweets_Week1_Log,50.15144819,62.18877794,6,4,8,7,-17.61071499,-19.77929033,171.4163941
4313,ThreeMonthBefore+NumTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta,67.83189597,77.46262136,4,2,7,7,-38.63952483,-29.28633706,156.4579874
4314,ThreeMonthBefore+NumTweets_Month2_Log+NumPopularTweets_Month2_Log+NumTweets_Week1_Log+NumPopularTweets_Week1_Log+NumTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta,48.82890483,64.42156469,5,5,6,6,0.16775569,-12.78753012,173.2905433
4315,ThreeMonthBefore+NumTweets_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Month2_Log+NumPopularTweets_Month2_Log+NumTweets_Week1_Log+NumPopularTweets_Week1_Log,51.11672751,62.65204169,5,4,7,6,-17.16546506,-20.2042257,181.2762691
4316,ThreeMonthBefore+NumTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta,66.13665237,76.57709367,3,2,7,7,-39.27542945,-28.05722287,161.1671485
4317,ThreeMonthBefore+NumTweets_Week2_Log+NumPopularTweets_Week2_Log,51.97345218,63.58721772,6,3,8,7,-20.81024968,-20.85869841,163.6070701
4318,ThreeMonthBefore+NumTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,66.466832,77.50847451,4,2,7,7,-39.35533568,-26.43465254,150.3364712
4319,ThreeMonthBefore+NumTweets_Week2_Log+NumPopularTweets_Week2_Log+NumTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,49.97224361,62.4198214,5,6,6,7,-16.69351423,-19.01032097,171.8147356
4320,ThreeMonthBefore+NumTweets_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Week2_Log+NumPopularTweets_Week2_Log,45.88811408,60.86379315,6,5,8,7,7.328738875,22.81788375,168.39449
4321,ThreeMonthBefore+NumTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,65.03888867,77.19001712,4,3,7,7,-39.60809586,-27.74113809,154.2751948
4322,ThreeMonthBefore+NumTweets_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Week2_Log+NumPopularTweets_Week2_Log+NumTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,44.30651822,58.42833132,7,6,8,7,50.48805741,81.90784853,170.1130262
4323,ThreeMonthBefore+NumTweets_Month2_Log+NumPopularTweets_Month2_Log+NumTweets_Week2_Log+NumPopularTweets_Week2_Log,49.87062404,62.30360049,6,5,8,7,-6.729559502,0.233510979,171.9366488
4324,ThreeMonthBefore+NumTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,68.19306493,77.88021821,4,2,7,7,-40.54900299,-29.60544744,151.6611293
4325,ThreeMonthBefore+NumTweets_Month2_Log+NumPopularTweets_Month2_Log+NumTweets_Week2_Log+NumPopularTweets_Week2_Log+NumTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,51.20460611,66.62122616,5,5,6,7,18.73553691,-13.53474104,168.5599275
4326,ThreeMonthBefore+NumTweets_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Month2_Log+NumPopularTweets_Month2_Log+NumTweets_Week2_Log+NumPopularTweets_Week2_Log,47.4261715,60.93649121,7,6,8,7,-6.795479115,-14.928237,179.9449391
4327,ThreeMonthBefore+NumTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,66.18852093,77.54842528,3,3,7,7,-39.72537228,-29.18485653,157.9601102
4328,ThreeMonthBefore+NumTweets_Week1_Log+NumPopularTweets_Week1_Log+NumTweets_Week2_Log+NumPopularTweets_Week2_Log,51.95346271,63.63863594,6,3,8,7,-20.5472342,-20.80481604,163.2211372
4329,ThreeMonthBefore+NumTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,65.41539487,76.84842128,4,2,7,7,-37.73220682,-25.61311124,154.4522122
4330,ThreeMonthBefore+NumTweets_Week1_Log+NumPopularTweets_Week1_Log+NumTweets_Week2_Log+NumPopularTweets_Week2_Log+NumTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,52.95183174,65.74823007,6,6,7,7,1.367660804,-16.52391377,168.1339142
4331,ThreeMonthBefore+NumTweets_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Week1_Log+NumPopularTweets_Week1_Log+NumTweets_Week2_Log+NumPopularTweets_Week2_Log,45.62224602,60.83828543,6,5,8,7,20.75162957,52.05475917,171.4485046
4332,ThreeMonthBefore+NumTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,63.34289113,76.20275303,4,3,7,7,-37.41396019,-26.1094787,159.3699698
4333,ThreeMonthBefore+NumTweets_Month2_Log+NumPopularTweets_Month2_Log+NumTweets_Week1_Log+NumPopularTweets_Week1_Log+NumTweets_Week2_Log+NumPopularTweets_Week2_Log,50.05264076,62.42067653,5,5,7,7,-15.12455629,-12.66736147,171.6583429
4334,ThreeMonthBefore+NumTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,67.35164341,77.44405282,4,2,7,7,-39.26609359,-28.66254412,154.6300712
4335,ThreeMonthBefore+NumTweets_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Month2_Log+NumPopularTweets_Month2_Log+NumTweets_Week1_Log+NumPopularTweets_Week1_Log+NumTweets_Week2_Log+NumPopularTweets_Week2_Log,47.90140379,61.41215653,5,5,7,7,-10.80994449,-15.17403539,184.9431282
4336,ThreeMonthBefore+NumTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta+NumTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,65.64285836,76.81598782,3,3,7,7,-38.63060408,-27.89088532,163.1131704
4337,ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log,63.75870957,72.29124228,4,2,7,7,-32.04598602,-27.44787366,176.6973484
4338,ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta,65.48400588,76.91845503,4,2,7,7,-39.95427019,-27.15141086,155.3823776
4339,ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta,66.21539779,74.78540689,2,2,6,7,-37.49460837,-29.61940045,174.5655224
4340,ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log,65.0120129,74.22882771,4,2,7,7,-33.53354883,-27.95221989,163.3611353
4341,ThreeMonthBefore+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta,68.26432675,77.79954801,4,2,7,7,-39.49745407,-29.61876428,151.7692909
4342,ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta,68.57059858,76.93416262,3,2,7,7,-35.66713033,-29.93361742,166.3008531
4343,ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log,65.97575869,74.66516446,2,2,6,7,-37.62088069,-29.62904861,174.3428096
4344,ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta,67.38417396,77.39668954,4,2,7,7,-41.11587661,-29.69144607,156.7810472
4345,ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta,72.33855039,83.06688683,3,3,7,7,-35.15088878,-34.78973149,180.0458794
4346,ThreeMonthBefore+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log,58.54970911,69.62265227,4,2,7,7,-26.93484993,-15.3861294,155.2137774
4347,ThreeMonthBefore+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta,67.36039982,78.06474615,4,2,7,7,-40.1016693,-28.56135903,150.9605942
4348,ThreeMonthBefore+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta,57.9338058,69.30047227,4,3,7,7,-21.91635877,-6.719598868,152.8543844
4349,ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log,66.3142864,73.56503747,2,2,6,7,-33.19735693,-28.58756884,182.6831429
4350,ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta,64.48327641,75.69004233,4,3,7,7,-40.3815493,-27.1519472,160.6088371
4351,ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta,63.37564622,70.92858846,3,3,6,7,-35.17356887,-30.08600201,180.9695569
4352,ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log,63.84378015,73.3291849,4,2,7,7,-34.53693052,-28.13823815,156.7695494
4353,ThreeMonthBefore+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta,69.06045101,79.36347897,4,2,7,7,-42.62007399,-30.89287494,150.2849482
4354,ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta,66.20643536,75.10337222,3,2,6,7,-36.64682103,-30.86421482,162.0395049
4355,ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log,61.80047142,70.01061922,3,3,6,7,-35.26719876,-28.59096841,182.2504795
4356,ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta,67.52691582,76.39957687,3,3,7,7,-44.90962498,-29.91522059,163.0897866
4357,ThreeMonthBefore+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log,59.21888859,69.81803876,4,2,7,7,-29.51421872,-20.80625552,160.3288811
4358,ThreeMonthBefore+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,66.86277934,78.05530238,4,2,7,7,-40.03570757,-26.16139823,149.6318886
4359,ThreeMonthBefore+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,60.93301846,71.44340498,4,2,7,7,-31.18923333,-21.07595285,158.9733144
4360,ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log,65.17170614,72.81924262,3,2,7,7,-29.11752862,-27.63343997,175.3609405
4361,ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,66.11459065,77.34252568,4,2,7,7,-40.0495353,-27.61519391,153.919604
4362,ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,63.92306831,72.44492922,3,3,6,8,-22.64289837,-24.79432134,168.7338432
4363,ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log,64.37409527,73.88661038,4,2,7,7,-35.22386902,-28.1187296,160.2344117
4364,ThreeMonthBefore+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,68.11939588,78.43269031,4,2,7,7,-41.60896167,-29.2883491,152.2884418
4365,ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,68.76762404,76.36064061,2,2,6,7,-36.42529471,-30.42499177,174.9544605
4366,ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log,61.07463183,69.87630296,3,2,7,7,-27.5486756,-26.85495805,175.5747272
4367,ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,66.92444885,77.43131312,3,3,7,7,-40.97563388,-29.7914305,159.4775472
4368,ThreeMonthBefore+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log,60.91291121,71.04582952,4,2,7,7,-31.97759115,-23.94816075,158.8400865
4369,ThreeMonthBefore+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,67.36778309,78.35036753,4,2,7,7,-40.5271383,-26.75668146,149.6461347
4370,ThreeMonthBefore+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,62.14092395,74.5962839,5,3,7,7,-28.9379248,-17.31516312,150.4886816
4371,ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log,67.67175988,74.86561311,3,2,7,7,-27.00391772,-26.94857935,188.9497572
4372,ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,65.44562804,76.25084657,4,2,7,7,-39.68592576,-25.48761656,156.6019118
4373,ThreeMonthBefore+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log,64.92654002,74.45624483,4,2,7,7,-36.80167766,-28.59365828,157.2766133
4374,ThreeMonthBefore+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,70.39067765,79.994825,4,2,7,7,-44.17133091,-32.08046401,151.0281282
4375,ThreeMonthBefore+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumDistinctTweets_Week1_Log+NumPopularTweets_Week1_Log+NumDistinctTweets_Week2_Log+NumPopularTweets_Week2_Log,62.52084833,70.56721972,3,3,6,7,-34.87649818,-29.01249175,183.2344865
4376,ThreeMonthBefore+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta+NumDistinctTweets_Week1_LogDelta+NumPopularTweets_Week1_LogDelta+NumDistinctTweets_Week2_LogDelta+NumPopularTweets_Week2_LogDelta,68.80261876,77.98931254,4,3,7,7,-43.41105902,-28.23183817,165.8286862
4377,ThreeMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log,50.9311956,62.03596329,4,3,7,7,-8.785276051,4.714558646,189.1353464
4378,ThreeMonthBefore+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta,65.48359609,76.93332174,4,2,7,7,-39.95572812,-27.11534879,155.3715476
4379,ThreeMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta,50.12972796,62.05299854,6,3,8,7,-5.429350214,5.745981372,189.7153874
4380,ThreeMonthBefore+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log,50.97444509,62.91184828,4,3,7,7,11.98340235,46.42754691,180.7034797
4381,ThreeMonthBefore+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta,68.45850243,77.91561985,4,2,7,7,-39.58555727,-29.73166564,151.7920908
4382,ThreeMonthBefore+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta,46.45975553,62.86295425,6,4,7,6,5.89935001,24.02936495,187.9604571
4383,ThreeMonthBefore+NumTweets_Month1_Log+NumDistinctTweets_Month1_Log+NumPopularTweets_Month1_Log+NumTweets_Month2_Log+NumDistinctTweets_Month2_Log+NumPopularTweets_Month2_Log,49.77403898,62.02793628,6,3,8,7,27.66345575,75.08959348,189.6953001
4384,ThreeMonthBefore+NumTweets_Month1_LogDelta+NumDistinctTweets_Month1_LogDelta+NumPopularTweets_Month1_LogDelta+NumTweets_Month2_LogDelta+NumDistinctTweets_Month2_LogDelta+NumPopularTweets_Month2_LogDelta,67.36328429,77.47290234,4,2,7,7,-41.17983844,-29.64083716,156.6572813
