#Field:candidate	MonthId	NumTweets_Month1	NumDistinctTweets_Month1	NumDistinctUsers_Month1	NumPopularTweets_Month1	NumVerifiedTweets_Month1	NumTweets_Month2	NumDistinctTweets_Month2	NumDistinctUsers_Month2	NumPopularTweets_Month2	NumVerifiedTweets_Month2	NumTweets_Week1	NumDistinctTweets_Week1	NumDistinctUsers_Week1	NumPopularTweets_Week1	NumVerifiedTweets_Week1	NumTweets_Week2	NumDistinctTweets_Week2	NumDistinctUsers_Week2	NumPopularTweets_Week2	NumVerifiedTweets_Week2
all old	201212	505835	326759	186493	19709	11502	1290779	340312	201056	39343	10338	89981	79507	43323	2183	2180	111555	92092	53227	3878	3368
hashtags	201212	6166446	2795319	1246499	69906	17323	11036767	3114105	1429166	124024	27184	731585	712839	319390	8446	2893	815472	762049	340705	15530	4037
job opening	201212	205485	139471	72675	4594	2711	401865	149881	80129	8668	2395	36124	33648	16684	435	313	44524	38372	20618	893	1198
job opportunity	201212	123379	93844	47963	5572	2389	140815	92962	50903	9687	2037	26971	23923	11301	637	549	32779	27364	13672	1132	522
job posting	201212	73412	53219	31165	2201	1293	69980	53672	31974	3645	1292	13541	12569	7207	264	167	17184	14944	9036	529	488
we are hiring	201212	105486	45472	40415	7459	5176	683846	50048	44335	17606	4646	13843	10641	9514	872	1181	17604	12830	11449	1351	1176
all	201301	3364688	3056642	1430321	40877	24860	5204548	2953003	1358318	82391	26687	973682	897955	413690	13594	8470	1067220	910689	446195	13254	8106
all old	201301	497163	374432	224156	10898	13385	501984	326443	185528	19339	11315	129468	111123	68286	3586	4544	218207	132232	88645	3677	4592
hashtags	201301	2949746	2857814	1283588	31978	13194	4792046	2785152	1240788	66195	17181	868771	842294	374316	10676	4540	873877	837334	387093	10217	3881
job opening	201301	156756	142919	73246	2123	3461	204038	139539	72489	4497	2659	44762	40557	21159	659	1324	47430	43373	22297	684	1064
job opportunity	201301	214359	131635	79916	3281	2826	123596	94330	47857	5498	2392	42432	38243	23740	999	691	131094	58222	43667	1109	866
job posting	201301	62397	55587	31632	1342	2020	72020	52681	30789	2116	1149	21238	17998	10563	523	774	19061	16267	9862	452	1016
we are hiring	201301	65621	50034	45391	4229	5082	104251	45139	40115	7344	5182	21633	16209	14683	1433	1755	21163	16087	14630	1457	1646
all	201302	3680150	3370625	1567981	71858	48867	3239051	2946213	1381034	37602	21851	958065	871677	420662	22651	12714	959222	868272	413735	21066	18743
all old	201302	495261	408445	249203	15866	31261	472181	354658	211144	9842	11731	129189	105416	68164	4666	8653	128414	103788	64395	4433	11482
hashtags	201302	3285295	3149904	1404344	58992	19645	2844129	2757867	1242845	29566	11733	856033	813877	375880	18895	4536	855858	811074	370715	17517	8040
job opening	201302	189506	165983	92018	3281	10951	149101	136665	69143	1934	2697	46285	41980	24087	897	729	54515	43913	26130	1107	7290
job opportunity	201302	137705	118528	64544	4359	4244	206822	124692	76425	3024	2835	34357	29656	17203	1291	589	35615	30583	16763	1306	1270
job posting	201302	76793	64800	39689	2185	4120	58692	53131	29969	1161	1527	20316	16257	11163	692	1788	17217	15523	9185	496	310
we are hiring	201302	93582	66969	60591	6157	12088	59464	45451	41243	3796	4686	28883	19431	17721	1818	5613	21713	15671	14180	1567	2671
all	201303	3552845	3250862	1627887	90553	32609	3664292	3354862	1564048	73131	48886	843438	769799	391909	22319	6581	873654	795105	400298	23314	8402
all old	201303	486559	409307	271236	17371	15686	494360	408166	249588	15937	31025	114735	97442	62813	4165	2621	117721	99223	67113	4296	4272
