"","X","Features","L1","medianL1","L2","medianL2","Win1","Win2","DirectionalWin1","DirectionalWin2","WeightedWin1","WeightedWin2"
"52531",52531,"OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta",49.973096523167,35.2357989459587,61.0567211923352,35.2563653256143,7,4,9,7,25.3228417219958,-157.477158278004
"52585",52585,"OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",49.4612143450276,39.0212245763073,62.7019502536543,41.9988328270036,7,4,9,7,31.4654278596682,-151.334572140332
"52647",52647,"OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",46.2503123800159,33.701273741415,59.8991532498697,33.7035948762565,8,7,10,9,69.9962514398087,-112.803748560191
"52657",52657,"OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute",48.3572029970284,43.3360012949889,60.8540551269362,43.3772292322591,7,5,9,8,44.7135640356598,-138.08643596434
"52677",52677,"OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",49.2486810998464,45.1657152567036,62.428212765913,45.4116495972079,8,7,10,9,34.0158268018431,-148.784173198157
"52729",52729,"OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute",47.0588918274699,32.5897220398645,58.4265995408204,32.6507087009839,8,3,9,6,60.2932980703606,-122.506701929639
"52758",52758,"OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta",46.7095875916156,41.4815778226563,59.2755944724801,41.5698674114655,8,2,9,5,64.4849489006122,-118.315051099388
"52832",52832,"OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",46.1176067916515,29.737376938227,60.2461111610217,30.3243874102654,7,5,9,7,71.588718500182,-111.211281499818
"52869",52869,"OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",46.5237749020578,28.118395331199,61.0630307096973,28.1670211944589,8,5,10,7,66.7147011753068,-116.085298824693
"52873",52873,"OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute",44.4930430900324,34.4450244670874,59.6758427458154,35.1388928156173,7,6,9,8,91.0834829196111,-91.7165170803889
"53061",53061,"OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",45.4937461167092,30.2729885536077,59.5178499395171,30.2739544558697,9,7,9,8,79.0750465994896,-103.72495340051
"53309",53309,"OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",48.500404117298,39.4624823345014,63.5902222477698,39.4625329321124,8,7,9,8,42.9951505924235,-139.804849407577
"53548",53548,"OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumVerifiedTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumVerifiedTweets_Week2_all_AbsoluteDelta",47.3269601925381,22.2603393678609,66.4576199563887,22.4474102799556,7,6,10,8,57.0764776895424,-125.723522310458
"53552",53552,"OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute",45.3430275105802,26.8122418227954,61.1705948771615,27.301466137778,8,5,9,7,80.8836698730376,-101.916330126962
"53642",53642,"OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",46.3688406813321,35.4169686875928,61.8990429956453,35.4170814488347,9,5,9,7,68.5739118240148,-114.226088175985
"53648",53648,"OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute",46.6645286950806,28.9130404248265,62.9988870684412,29.0402237929885,8,5,10,7,65.0256556590331,-117.774344340967
"54144",54144,"OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+Consensus1+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",48.9759175772079,42.0190350515667,66.412471994886,44.117952426421,7,7,9,9,37.2889890735055,-145.511010926494
"54212",54212,"OneMonthBefore_UnRevised+TwoMonthBefore_UnRevised+DeltaIJC+Consensus1+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",47.8760154275784,34.0295103761121,67.1572372171682,38.1418988519573,9,6,9,7,50.4878148690597,-132.31218513094
"55478",55478,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Month1_opening_Absolute",47.295013865281,29.8797894934949,63.7919379202673,30.680849188134,8,7,9,8,57.4598336166283,-125.340166383372
"55482",55482,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute",47.0474856304314,29.6151772353781,64.1037213546896,30.1764901728348,8,6,9,7,60.4301724348232,-122.369827565177
"55683",55683,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute",46.9636246888685,34.9110859308996,63.0165939817487,36.1541465638952,8,6,9,9,61.4365037335778,-121.363496266422
"55687",55687,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",49.6021717615119,36.886906232469,65.4388933655045,38.824776598893,7,6,9,8,29.7739388618569,-153.026061138143
"55691",55691,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",47.4316853865405,34.7282229336194,63.5815264430085,35.8721735891589,7,6,9,9,55.8197753615141,-126.980224638486
"55713",55713,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",48.9980593569484,34.3530743872327,61.9655876673995,34.3596717371534,7,5,10,9,37.0232877166186,-145.776712283381
"55723",55723,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute",48.8104079090263,42.002993085486,62.9864312913205,42.7990307460571,8,5,9,8,39.2751050916843,-143.524894908316
"55757",55757,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute",47.838231335325,31.109024684168,65.6340203978658,31.5854632958244,8,6,9,8,50.9412239761005,-131.8587760239
"55791",55791,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute",48.197591429653,38.0009618270558,63.6201951829137,40.5475952500269,8,4,9,6,46.628902844164,-136.171097155836
"55795",55795,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute",42.8747557264056,34.0512514161219,58.2925044654007,36.1671549479771,8,7,9,8,110.502931283133,-72.2970687168669
"55797",55797,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute",49.4969147796431,30.2459856353512,62.7516946579232,30.3079860950258,7,4,9,8,31.0370226442829,-151.762977355717
"55799",55799,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute",43.7883031168372,31.3207824701627,59.5297189618094,31.8063854592791,8,7,9,8,99.5403625979538,-83.2596374020463
"55824",55824,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta",37.9638388060999,20.7951632981492,53.547280972191,22.0084508528391,9,7,10,8,169.433934326801,-13.3660656731989
"55827",55827,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute",48.1255687968032,32.2859931706183,64.5889807226459,36.9594914347836,9,5,9,7,47.4931744383616,-135.306825561638
"55915",55915,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute",44.6346685289068,31.0310115594926,60.6684298398453,33.008398454736,8,6,10,8,89.3839776531186,-93.4160223468815
"55919",55919,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute",48.6155664843862,35.727631823522,65.092178997507,37.7930739772814,7,6,9,8,41.6132021873658,-141.186797812634
"55935",55935,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",42.2520427833179,24.1238673582535,60.1465127770746,24.2395667745632,7,6,10,9,117.975486600185,-64.8245133998149
"55939",55939,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute",46.3864157147805,28.2585729864467,61.5959130714365,28.3559036824176,8,4,10,7,68.3630114226337,-114.436988577366
"56127",56127,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumVerifiedTweets_Month1_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",46.2026320507898,36.1047945318631,61.6671524727001,36.1301337321012,8,6,9,7,70.568415390523,-112.231584609477
"56375",56375,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",46.8113116939526,32.8412059117966,66.0692909985665,33.7674431748145,7,6,9,7,63.2642596725691,-119.535740327431
"56392",56392,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute+NumTweets_Month1_opportunity_AbsoluteDelta+NumVerifiedTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumVerifiedTweets_Week2_opportunity_AbsoluteDelta",44.3226323164406,29.537229387718,60.7581955724668,29.8582547403931,8,5,9,7,93.1284122027132,-89.6715877972868
"56575",56575,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumPopularTweets_Month1_allold_Absolute+NumVerifiedTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumVerifiedTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumVerifiedTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumVerifiedTweets_Week2_opportunity_Absolute",46.2845461144442,26.7659920436596,66.8434885331704,27.2060385904322,8,7,9,8,69.5854466266701,-113.21455337333
"56618",56618,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumPopularTweets_Month1_all_Absolute+NumVerifiedTweets_Month1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute",49.339532153314,31.3782642942411,65.5447861407517,31.4583282798854,7,4,9,7,32.9256141602326,-149.874385839767
"56714",56714,"OneMonthBefore_Revised+TwoMonthBefore_Revised+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumVerifiedTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumVerifiedTweets_Week2_all_Absolute",49.0459430217482,35.8063283985088,65.4612035181515,37.20776512472,9,6,9,8,36.4486837390213,-146.351316260979
"57210",57210,"OneMonthBefore_Revised+TwoMonthBefore_Revised+Consensus1+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",43.0089146237491,40.2013296015705,55.2610401838686,42.4920163551387,8,7,10,8,108.893024515011,-73.9069754849891
"57246",57246,"OneMonthBefore_Revised+TwoMonthBefore_Revised+Consensus1+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta",48.7468106915441,40.933697292934,59.9508871564504,41.3196125281259,7,4,9,5,40.0382717014707,-142.761728298529
"57332",57332,"OneMonthBefore_Revised+TwoMonthBefore_Revised+Consensus1+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute",46.2111147999384,29.3597002963355,62.4806972446382,29.4077461051211,9,6,10,7,70.4666224007396,-112.33337759926
"58400",58400,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Week2_all_AbsoluteDelta",46.7513091828653,37.3612558848768,59.6685007665128,37.7828890513775,9,5,9,6,63.9842898056163,-118.815710194384
"58408",58408,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta",46.7899437541138,37.4687309688959,59.6608030411634,37.830179316575,9,5,9,6,63.5206749506346,-119.279325049365
"58412",58412,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta",46.9476178109704,36.4741751720019,59.9047791079641,37.0372309340653,9,5,9,6,61.6285862683551,-121.171413731645
"58415",58415,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Week2_all_Absolute+NumTweets_Week2_all_AbsoluteDelta",46.8111926760215,37.0890369332909,59.7345856277813,37.5034630556669,9,5,9,6,63.2656878877422,-119.534312112258
"58417",58417,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta",46.8244459277626,37.6849449229826,59.5929720562041,37.6942835330785,8,5,9,6,63.1066488668491,-119.693351133151
"58440",58440,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute",46.7411686574363,38.4358431625457,59.6124171871109,38.5181466292648,9,5,9,6,64.1059761107649,-118.694023889235
"58468",58468,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta",47.1295091679251,40.9850581184433,58.7775410986053,41.0013977812424,9,5,9,6,59.4458899848993,-123.354110015101
"58479",58479,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week1_opening_Absolute+NumTweets_Week2_opening_Absolute",46.3932722639829,32.7619403196999,60.0098133648614,33.1123476796018,9,6,9,7,68.2807328322054,-114.519267167795
"58483",58483,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Week1_opening_Absolute+NumTweets_Week2_opening_Absolute",47.1570245832058,34.5830079464307,60.5030587424449,34.6160099432263,9,6,9,7,59.11570500153,-123.68429499847
"58518",58518,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week1_opening_Absolute+NumTweets_Week2_opening_Absolute",46.7425182248627,31.4151191217578,60.5518783523646,31.6086370765312,9,6,9,7,64.0897813016472,-118.710218698353
"58525",58525,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta",49.776502579535,26.0565258579191,63.9385758012129,26.0598004442229,8,4,9,5,27.6819690455805,-155.11803095442
"58530",58530,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta",46.9770217753736,38.3713396435003,59.2115293389034,39.3453924942137,8,4,9,5,61.2757386955173,-121.524261304483
"58543",58543,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Month1_opening_Absolute",47.0022048863832,37.7311865452836,63.4582067389855,39.5647994387211,9,5,9,6,60.9735413634011,-121.826458636599
"58592",58592,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opening_Absolute",47.0843792210401,30.6439866823167,62.9381755687188,30.7816743520187,9,6,9,7,59.9874493475186,-122.812550652481
"58657",58657,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta",46.2149286507931,34.6269645047663,60.7145930621686,34.6300862836129,9,6,9,7,70.4208561904826,-112.379143809517
"58673",58673,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Week2_opening_Absolute",46.8274400422702,30.8866121056465,63.4993204061218,33.1111624239143,9,5,9,6,63.0707194927573,-119.729280507243
"58683",58683,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",46.3879799478761,32.9573830281708,60.7718889033986,34.1166313418941,9,4,9,5,68.3442406254871,-114.455759374513
"58691",58691,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta",45.9968413241105,32.4816282766115,61.2680392618195,33.4803651350222,9,4,9,5,73.0379041106736,-109.762095889326
"58694",58694,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_AbsoluteDelta",48.3255247146465,31.2257280270164,63.9002556097207,33.3522483394286,9,5,9,6,45.0937034242424,-137.706296575758
"58696",58696,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta",49.0558975038556,35.2973898635167,61.6119424093489,35.6031672889295,9,5,9,6,36.3292299537327,-146.470770046267
"58698",58698,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",49.2359422129609,32.5878175934466,63.8863352117992,32.9385975620295,10,6,10,7,34.1686934444692,-148.631306555531
"58700",58700,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta",49.8211806137689,36.9005589804655,63.4682711081731,36.9506067643569,9,4,9,6,27.1458326347734,-155.654167365227
"58720",58720,"OneMonthBefore_Revised+TwoMonthBefore_Revised+IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute",45.1580419694021,33.8310469540978,62.8970342600578,34.7328698510642,9,6,9,7,83.1034963671743,-99.6965036328257
