Features,L1,medianL1,L2,medianL2,Win1,Win2,DirectionalWin1,DirectionalWin2,WeightedWin1,WeightedWin2,Prediction
IJC+NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,45.68834189,34.27946071,58.08278933,34.32196037,9,6,9,7,76.73989728,-106.0601027,236.6846419
IJC+NumTweets_Month1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,46.72888545,43.00482274,57.16166161,43.1576864,9,5,9,6,64.25337463,-118.5466254,242.4228031
IJC+NumTweets_Month1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,44.66373909,37.52898589,57.7323755,37.61318097,9,6,9,7,89.03513091,-93.76486909,255.1838905
IJC+NumTweets_Month1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta+NumTweets_Month1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,45.4488413,32.77458984,58.45309158,32.77498053,9,6,9,7,79.61390437,-103.1860956,239.4969063
IJC+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute,45.88735622,36.05242978,58.27011728,36.08087981,9,6,9,7,74.35172537,-108.4482746,236.5160354
IJC+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute,46.23163748,35.89009502,58.22444158,36.02822958,9,6,9,7,70.22035023,-112.5796498,244.6078171
IJC+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute,46.26768066,36.53163584,58.50244357,36.57177394,9,6,9,7,69.78783203,-113.012168,235.5102686
IJC+NumTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute,45.89827065,35.37796258,58.08880532,35.41797854,9,6,9,7,74.22075223,-108.5792478,243.3462492
IJC+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute,45.65532703,34.48057227,57.67315666,34.51612385,9,6,9,7,77.13607567,-105.6639243,247.4266293
IJC+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week1_opening_Absolute+NumTweets_Week2_opening_Absolute,46.75106292,30.86807439,59.08253387,32.68025635,8,5,9,7,63.98724501,-118.812755,225.4844204
IJC+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week1_opening_Absolute+NumTweets_Week2_opening_Absolute,46.64858982,30.50698395,59.00175447,32.12553457,8,5,9,7,65.21692217,-117.5830778,221.8781393
IJC+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Week1_opening_Absolute+NumTweets_Week2_opening_Absolute,46.56698328,35.02340047,59.01337905,35.91388855,8,5,9,7,66.19620068,-116.6037993,254.2571049
IJC+NumTweets_Week1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,47.56044522,41.07748461,58.98535402,41.19617473,9,5,9,7,54.27465732,-128.5253427,248.3165377
IJC+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,47.06300404,40.01828228,58.70141827,40.12957784,9,5,9,7,60.24395151,-122.5560485,248.1801219
IJC+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta,45.49939166,34.7161918,58.56857073,34.71680626,9,6,9,7,79.00730013,-103.7926999,232.2105471
IJC+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta,45.81722778,36.41156742,58.38490168,36.41524992,9,6,9,7,75.19326667,-107.6067333,243.6287247
IJC+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta,44.6721298,28.91821797,58.57091674,29.06914825,9,6,9,7,88.9344424,-93.8655576,274.5961529
IJC+NumTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,45.41999595,33.84678985,58.1159987,33.85194067,9,6,9,7,79.96004865,-102.8399513,242.9824751
IJC+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Week1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,46.70277942,37.17881556,58.90605887,37.20995633,9,6,9,7,64.56664695,-118.233353,249.8098277
IJC+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Week1_opening_Absolute+NumTweets_Week2_opening_Absolute+NumTweets_Week1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Week1_opening_AbsoluteDelta+NumTweets_Week2_opening_AbsoluteDelta,46.58095777,29.73117303,59.33956093,30.95093682,9,5,9,7,66.02850681,-116.7714932,224.6793372
IJC+NumTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute,45.81673688,37.42431225,58.29170845,37.45334175,9,6,9,7,75.19915749,-107.6008425,231.6127102
IJC+NumTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute,45.91711517,35.5138134,58.33445472,35.55132528,9,6,9,7,73.99461798,-108.805382,243.866201
IJC+NumTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute,46.03961061,37.9807304,58.46924794,38.01055041,9,6,9,7,72.52467265,-110.2753274,234.6631105
IJC+NumTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute,46.03638052,37.02522989,58.21684498,37.08157989,9,6,9,7,72.56343373,-110.2365663,241.8015052
IJC+NumTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute,47.87636706,41.2148221,59.32365751,41.229943,9,5,9,7,50.48359522,-132.3164048,250.0778453
IJC+NumTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_opening_Absolute+NumTweets_Week1_opening_Absolute+NumTweets_Week2_opening_Absolute,46.72734433,30.13146521,59.59479188,31.37564149,9,5,9,7,64.271868,-118.528132,218.0665078
IJC+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,45.13357729,30.79312858,57.99114388,32.40576811,9,6,9,7,83.39707247,-99.40292753,238.5982586
IJC+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,44.86457145,34.82724866,60.30042381,38.68680383,9,6,9,7,86.6251426,-96.1748574,244.9029635
IJC+NumTweets_Month1_all_Absolute+NumTweets_Week1_all_Absolute+NumTweets_Week2_all_Absolute+NumTweets_Month1_all_AbsoluteDelta+NumTweets_Week1_all_AbsoluteDelta+NumTweets_Week2_all_AbsoluteDelta,45.27017695,30.23112087,58.7462133,30.75295404,9,5,9,7,81.75787658,-101.0421234,253.9707439
IJC+NumTweets_Month1_allold_Absolute+NumTweets_Week1_allold_Absolute+NumTweets_Week2_allold_Absolute+NumTweets_Month1_allold_AbsoluteDelta+NumTweets_Week1_allold_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta,46.1722522,35.3065757,58.86109378,35.31225038,9,6,9,7,70.93297365,-111.8670264,238.3496297
IJC+NumTweets_Month1_opportunity_Absolute+NumTweets_Week1_opportunity_Absolute+NumTweets_Week2_opportunity_Absolute+NumTweets_Month1_opportunity_AbsoluteDelta+NumTweets_Week1_opportunity_AbsoluteDelta+NumTweets_Week2_opportunity_AbsoluteDelta,45.45381936,34.29628107,58.29139129,34.30845072,9,6,9,7,79.55416767,-103.2458323,241.6116355
IJC+NumPopularTweets_Month1_allold_Absolute,47.9134553,40.96979511,59.68302358,41.95891999,8,5,9,7,50.03853644,-132.7614636,250.0725607
IJC+NumPopularTweets_Month1_opportunity_Absolute,48.32661756,36.21233226,59.98459014,36.84568599,8,5,9,7,45.08058929,-137.7194107,255.1805633
IJC+NumPopularTweets_Month1_opening_Absolute,46.55334303,39.47837491,58.43581772,40.02031779,9,6,9,7,66.35988362,-116.4401164,246.4370025
IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta,49.05030366,38.20221115,60.81937677,39.23456857,8,5,9,7,36.39635603,-146.403644,254.2411379
IJC+NumPopularTweets_Week1_allold_Absolute,46.91001789,36.10259915,58.73659676,36.26045432,9,5,9,7,62.07978532,-120.7202147,243.5300355
IJC+NumPopularTweets_Week1_opportunity_Absolute,46.21918822,30.6917328,59.06723334,31.38766469,9,5,9,7,70.3697414,-112.4302586,270.6539782
IJC+NumPopularTweets_Week1_opening_Absolute,46.20749522,37.95854865,58.04922406,38.07397915,9,6,9,7,70.51005732,-112.2899427,256.0226205
IJC+NumPopularTweets_Week1_all_AbsoluteDelta,46.5622047,40.22634104,58.45028257,40.33867265,9,6,9,7,66.25354354,-116.5464565,249.6311537
IJC+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_AbsoluteDelta,47.98777568,35.9811195,60.44282515,37.99541918,8,5,9,7,49.14669184,-133.6533082,261.0609325
IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute,49.9234016,45.46006181,61.8624316,47.63446793,8,5,9,7,25.91918085,-156.8808191,255.5400455
IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute,49.08311647,38.09455864,60.6638053,38.94268601,8,5,9,7,36.00260242,-146.7973976,257.8798794
IJC+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,48.70809073,43.46161095,60.09352679,45.68572187,8,5,9,7,40.5029113,-142.2970887,221.6563993
IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,46.81117015,33.17600728,59.8950856,36.25705235,8,5,9,7,63.26595817,-119.5340418,278.2342478
IJC+NumPopularTweets_Week2_allold_Absolute,46.93368057,40.46610415,59.42372764,41.18787794,9,5,9,7,61.79583315,-121.0041668,261.0134307
IJC+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week2_allold_Absolute,49.48066332,40.03912891,61.073572,40.70795133,8,5,9,7,31.2320402,-151.5679598,255.6381487
IJC+NumPopularTweets_Week2_opportunity_Absolute,46.91795116,35.85037432,59.44404589,36.28276163,8,5,9,7,61.98458611,-120.8154139,259.8240713
IJC+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Week2_opening_Absolute,48.54152563,33.37385524,62.85118836,33.69167465,8,4,9,7,42.50169247,-140.2983075,280.9265245
IJC+NumPopularTweets_Week2_all_AbsoluteDelta,45.47701246,33.15022513,58.22609609,33.32993532,9,5,9,7,79.27585048,-103.5241495,243.8725667
IJC+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta,47.84846666,40.75345956,60.58062027,41.41946771,8,3,9,5,50.81840009,-131.9815999,188.4231182
IJC+NumPopularTweets_Week2_opportunity_AbsoluteDelta,46.43458657,35.91145407,58.14396465,35.95591714,9,5,9,7,67.78496116,-115.0150388,248.827414
IJC+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,46.72191609,36.27955739,59.28309843,36.37009547,9,5,9,7,64.33700694,-118.4629931,247.8138488
IJC+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,47.9584822,41.42399587,61.08343897,41.92482794,8,4,9,6,49.49821361,-133.3017864,188.4538887
IJC+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_AbsoluteDelta,47.4143489,37.3855326,59.94771657,37.9864661,8,5,9,7,56.02781321,-126.7721868,260.597802
IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,46.84914333,41.2034726,60.27975311,41.88146187,9,6,9,7,62.81028009,-119.9897199,268.0350839
IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,43.08242776,28.61593738,59.35306779,29.40229379,9,5,10,7,108.0108669,-74.7891331,259.9444476
IJC+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,46.9129969,42.30203327,58.76325123,44.22373796,9,6,9,7,62.0440372,-120.7559628,231.9296264
IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,46.57960159,26.96315005,63.24965686,27.6351896,8,4,9,8,66.04478086,-116.7552191,297.0152174
IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,44.59233436,24.47961823,61.23653492,24.56887382,9,6,9,8,89.89198769,-92.90801231,312.8625739
IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,43.03695519,28.27748998,59.56048544,29.21484615,9,6,10,8,108.5565377,-74.24346225,256.4794137
IJC+NumPopularTweets_Month1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,40.37149506,20.25410275,53.71052118,20.26833749,7,5,9,9,140.5420593,-42.25794071,302.9555494
IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,48.43904071,30.91804443,63.2732335,31.44138244,8,5,9,7,43.73151148,-139.0684885,244.6391589
IJC+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,47.44506791,40.62871246,61.00999601,41.37192011,9,5,9,7,55.65918511,-127.1408149,278.4506273
IJC+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,45.90839151,38.48401947,57.91739238,38.53839734,9,6,9,7,74.09930191,-108.7006981,265.05551
IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,45.55308509,41.28649731,55.26639327,41.34322983,8,5,10,8,78.36297896,-104.437021,271.3732913
IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,47.58966495,39.70655758,59.07600236,39.72314073,7,5,9,8,53.92402057,-128.8759794,266.9544918
IJC+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,46.45855253,35.14431497,58.0249724,35.70376694,9,5,10,8,67.49736964,-115.3026304,207.8423176
IJC+NumPopularTweets_Week1_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,49.06919022,43.5207926,60.9877872,43.6083126,8,4,9,7,36.1697174,-146.6302826,270.1291794
IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,48.43605621,41.47322659,62.40813351,42.30289499,9,6,9,7,43.76732546,-139.0326745,278.803011
IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,44.48137607,33.8491893,60.35192817,34.77445482,9,5,10,7,91.22348718,-91.57651282,250.0820073
IJC+NumPopularTweets_Month1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute+NumPopularTweets_Week2_allold_Absolute+NumPopularTweets_Month1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,49.69937543,27.20382242,66.00203675,27.42949243,8,5,9,8,28.60749488,-154.1925051,273.4903656
IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,43.28630761,40.7028221,51.5790769,41.00610303,6,4,9,7,105.5643087,-77.23569133,288.7655148
IJC+NumPopularTweets_Month1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Month1_opening_AbsoluteDelta+NumPopularTweets_Week1_opening_AbsoluteDelta+NumPopularTweets_Week2_opening_AbsoluteDelta,45.5789969,37.88808781,54.6829037,38.03409114,8,5,10,8,78.05203724,-104.7479628,229.7161881
IJC+NumPopularTweets_Month1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute+NumPopularTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,43.73872765,30.25958716,59.42826225,31.01184658,8,5,10,7,100.1352682,-82.6647318,259.5538202
IJC+NumTweets_Month1_all_Absolute+NumPopularTweets_Month1_all_Absolute,49.5481579,47.21730116,61.01305081,48.26656692,8,5,9,7,30.42210519,-152.3778948,233.0919591
IJC+NumTweets_Month1_allold_Absolute+NumPopularTweets_Month1_allold_Absolute,49.09621625,43.89651328,60.59073012,45.26995227,8,5,9,7,35.84540496,-146.954595,247.4807417
IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute,48.33285611,36.75162997,59.95385869,37.27407193,8,5,9,7,45.00572666,-137.7942733,253.7393852
IJC+NumTweets_Month1_opening_Absolute+NumPopularTweets_Month1_opening_Absolute,46.78051082,39.78977478,58.62899921,40.37370484,9,6,9,7,63.63387012,-119.1661299,246.212952
IJC+NumTweets_Month1_opportunity_Absolute+NumPopularTweets_Month1_opportunity_Absolute+NumTweets_Month1_opportunity_AbsoluteDelta+NumPopularTweets_Month1_opportunity_AbsoluteDelta,46.93223852,36.26277409,59.49222548,36.38099117,9,6,9,7,61.8131378,-120.9868622,246.1084211
IJC+NumTweets_Week1_allold_Absolute+NumPopularTweets_Week1_allold_Absolute,47.66153768,36.95562008,59.15757029,37.19542207,8,5,9,7,53.06154783,-129.7384522,243.6257597
IJC+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute,46.43713678,30.92584714,59.1937424,31.64686155,8,5,9,7,67.75435858,-115.0456414,270.7867302
IJC+NumTweets_Week1_all_Absolute+NumPopularTweets_Week1_all_Absolute+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week1_opening_Absolute+NumPopularTweets_Week1_opening_Absolute,47.23161382,31.6520069,63.26659502,32.09462453,8,4,9,7,58.22063412,-124.5793659,337.6943154
IJC+NumTweets_Week1_all_AbsoluteDelta+NumPopularTweets_Week1_all_AbsoluteDelta,46.64032624,39.00718382,58.730246,39.0490168,9,6,9,7,65.31608506,-117.4839149,249.6920034
IJC+NumTweets_Week1_opportunity_Absolute+NumPopularTweets_Week1_opportunity_Absolute+NumTweets_Week1_opportunity_AbsoluteDelta+NumPopularTweets_Week1_opportunity_AbsoluteDelta,47.2807393,35.43515927,60.03375994,36.22452131,9,5,9,7,57.6311284,-125.1688716,256.1999514
IJC+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,48.01839281,40.26115345,60.33170642,40.94890706,8,5,9,7,48.77928632,-134.0207137,261.2185023
IJC+NumTweets_Week2_all_Absolute+NumPopularTweets_Week2_all_Absolute+NumTweets_Week2_allold_Absolute+NumPopularTweets_Week2_allold_Absolute,49.77099041,40.24358509,61.40428429,40.75056812,8,5,9,7,27.74811509,-155.0518849,248.0538782
IJC+NumTweets_Week2_opportunity_Absolute+NumPopularTweets_Week2_opportunity_Absolute,46.53311348,35.28376139,59.05803464,35.50180756,8,5,9,7,66.60263818,-116.1973618,255.4823446
IJC+NumTweets_Week2_opening_Absolute+NumPopularTweets_Week2_opening_Absolute,47.43715177,42.03669989,59.18318813,42.62549786,8,5,9,7,55.75417877,-127.0458212,254.9198057
IJC+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta,46.06593085,36.02053042,58.50194546,36.5249793,9,5,9,7,72.20882974,-110.5911703,240.2164233
IJC+NumTweets_Week2_all_AbsoluteDelta+NumPopularTweets_Week2_all_AbsoluteDelta+NumTweets_Week2_allold_AbsoluteDelta+NumPopularTweets_Week2_allold_AbsoluteDelta,48.08288435,39.4530742,60.78687463,39.79472343,8,4,9,6,48.00538778,-134.7946122,190.1735074
IJC+NumTweets_Week2_opportunity_AbsoluteDelta+NumPopularTweets_Week2_opportunity_AbsoluteDelta,46.54953465,36.31829159,58.31065593,36.36757744,9,5,9,7,66.40558424,-116.3944158,249.8859517
